Band 01,Band 02,Band 03,Band 04,Band 05,Band 06,Band 07,Band 08,Band 8A,Band 09,Band 11,Band 12,Crop ID
0.09520000220000001,0.0533000007,0.0802000016,0.08160000290000001,0.1351999938,0.2569999993,0.3032000065,0.2745999992,0.3224000037,0.2187999934,0.1632000059,0.3208000064,5.0
0.09520000220000001,0.0483999997,0.0732999966,0.08160000290000001,0.1454000026,0.26519998910000003,0.3122000098,0.23880000410000002,0.3224000037,0.23430000250000002,0.17990000550000002,0.3251999915,5.0
0.0974999964,0.1376000047,0.15399999920000002,0.13140000400000001,0.1738999933,0.2829000056,0.31700000170000003,0.3228000104,0.4302000105,0.2440000027,0.1860000044,0.3361000121,5.0
0.10369999710000001,0.10260000080000001,0.1268000007,0.1220000014,0.1826000065,0.3136999905,0.37059998510000003,0.3483999968,0.3905999959,0.2829999924,0.21089999380000002,0.3957000077,5.0
0.11140000080000001,0.144600004,0.1477999985,0.1037999988,0.1453000009,0.264200002,0.3073000014,0.33539998530000004,0.466899991,0.2166000009,0.1605000049,0.3323999941,5.0
0.0242999997,0.0299999993,0.0522999987,0.0386999995,0.0895000026,0.26159998770000004,0.31700000170000003,0.2833999991,0.3508999944,0.21950000520000001,0.11800000070000001,0.342200011,6.0
0.0219000001,0.0263,0.0423000008,0.0339000002,0.0675000027,0.2149000019,0.2725999951,0.240899995,0.3072000146,0.1538999975,0.07519999890000001,0.2806000113,6.0
0.0219000001,0.0295000002,0.050799999400000004,0.032299999100000004,0.0675000027,0.2149000019,0.2725999951,0.30640000100000003,0.3072000146,0.1538999975,0.07519999890000001,0.2806000113,6.0
0.12890000640000002,0.16699999570000001,0.18379999700000002,0.121799998,0.1632999927,0.2592999935,0.293900013,0.3522000015,0.47060000900000004,0.2247000039,0.1587000042,0.3163000047,6.0
0.12890000640000002,0.1728000045,0.1907999963,0.15119999650000002,0.1632999927,0.2592999935,0.293900013,0.3472000062,0.47060000900000004,0.2247000039,0.1587000042,0.3163000047,6.0
0.0240000002,0.0364999995,0.0644000024,0.0447999984,0.0952999964,0.27410000560000003,0.33669999240000004,0.334800005,0.3264999986,0.2187999934,0.11599999670000001,0.342599988,6.0
0.025499999500000002,0.0373000018,0.0621999986,0.0408000015,0.0833000019,0.2739000022,0.33950001,0.3495000005,0.31209999320000004,0.1944999993,0.0917999968,0.3533000052,6.0
0.0240000002,0.0370000005,0.0656000003,0.055700000400000005,0.1096000001,0.2549000084,0.30140000580000004,0.32390001420000003,0.3264999986,0.23999999460000002,0.134800002,0.3217000067,6.0
0.0240000002,0.0324000008,0.058899998700000004,0.0403000005,0.0952999964,0.27410000560000003,0.33669999240000004,0.291200012,0.3264999986,0.2187999934,0.11599999670000001,0.342599988,6.0
0.025499999500000002,0.0318999998,0.0544000007,0.0344000012,0.0833000019,0.2739000022,0.33950001,0.3111999929,0.31209999320000004,0.1944999993,0.0917999968,0.3533000052,6.0
0.0242999997,0.0386999995,0.0688999966,0.0555999987,0.0895000026,0.26159998770000004,0.31700000170000003,0.3395999968,0.3508999944,0.21950000520000001,0.11800000070000001,0.342200011,6.0
0.0242999997,0.0399999991,0.0676999986,0.056200001400000005,0.0895000026,0.26159998770000004,0.31700000170000003,0.3001999855,0.3508999944,0.21950000520000001,0.11800000070000001,0.342200011,6.0
0.0242999997,0.0366000012,0.0606999993,0.0496000014,0.0846000016,0.2542000115,0.31330001350000003,0.2896000147,0.3508999944,0.2063000053,0.10419999810000001,0.329400003,6.0
0.0219000001,0.027499999900000002,0.0456000008,0.0392000005,0.0715000033,0.2168000042,0.27419999240000004,0.2442999929,0.3072000146,0.1700000018,0.0872000009,0.2969999909,6.0
0.0242999997,0.0328000002,0.0555999987,0.0458000004,0.0846000016,0.2542000115,0.31330001350000003,0.2964000106,0.3508999944,0.2063000053,0.10419999810000001,0.329400003,6.0
0.0242999997,0.0329999998,0.0555000007,0.042899999800000005,0.0859000012,0.2822999954,0.35820001360000003,0.3066000044,0.3508999944,0.20270000400000002,0.0970000029,0.3747000098,6.0
0.0219000001,0.0322000012,0.050000000700000005,0.039000000800000004,0.0675000027,0.2149000019,0.2725999951,0.2684000134,0.3072000146,0.1538999975,0.07519999890000001,0.2806000113,6.0
0.0248000007,0.0313999988,0.0650999993,0.0364000015,0.10029999910000001,0.3041999936,0.364199996,0.423999995,0.3637000024,0.2264000028,0.12399999800000001,0.3829999864,6.0
0.0242999997,0.0381000005,0.056899998300000004,0.0460000001,0.0895000026,0.26159998770000004,0.31700000170000003,0.29179999230000003,0.3508999944,0.21950000520000001,0.11800000070000001,0.342200011,6.0
0.0242999997,0.0294000003,0.0480999984,0.0335999988,0.0846000016,0.2542000115,0.31330001350000003,0.2890000045,0.3508999944,0.2063000053,0.10419999810000001,0.329400003,6.0
0.0272000004,0.0467000008,0.0838999972,0.0689999983,0.1317999959,0.26519998910000003,0.3098999858,0.29679998760000004,0.3212000132,0.22949999570000001,0.13920000200000002,0.3262999952,6.0
0.0236000009,0.0307,0.0544000007,0.0333999991,0.0811000019,0.2617999911,0.3397000134,0.3521000147,0.36829999090000004,0.2096000016,0.12049999830000001,0.3504000008,6.0
0.2470999956,0.2494000047,0.25220000740000004,0.2196000069,0.27340000870000003,0.40680000190000004,0.45230001210000004,0.4611999989,0.8827999830000001,0.332100004,0.27549999950000004,0.4718999863,6.0
0.029200000700000003,0.0353999995,0.0656000003,0.0361000001,0.08209999650000001,0.2597000003,0.3325000107,0.3616000116,0.356400013,0.200000003,0.0979999974,0.3540000021,6.0
0.029200000700000003,0.0401000008,0.0636000037,0.0394000001,0.08209999650000001,0.2597000003,0.3325000107,0.32199999690000003,0.356400013,0.200000003,0.0979999974,0.3540000021,6.0
0.2903000116,0.23039999600000002,0.26140001420000003,0.25580000880000003,0.28619998690000004,0.39649999140000003,0.4460999966,0.4296999872,0.9023000002,0.33100000020000003,0.2669999897,0.46000000830000004,6.0
0.2903000116,0.2757999897,0.3055999875,0.2669999897,0.31600001450000004,0.4147000015,0.4512999952,0.4605000019,0.9023000002,0.3438999951,0.2939999998,0.4639999866,6.0
0.2903000116,0.2849999964,0.3106000125,0.2761999965,0.33230000730000003,0.4257999957,0.4625999928,0.4663999975,0.9023000002,0.3544999957,0.3059999943,0.47420001030000003,6.0
0.11209999770000001,0.1850000024,0.178399995,0.1588000059,0.2056999952,0.3384999931,0.3801000118,0.3959000111,0.3973999918,0.3077999949,0.2115000039,0.4023000002,6.0
0.11209999770000001,0.1713999957,0.1800000072,0.14239999650000001,0.1855999976,0.3235999942,0.3720000088,0.39480000730000003,0.3973999918,0.291200012,0.1897000074,0.3912999928,6.0
0.11209999770000001,0.1712000072,0.1801999956,0.14939999580000002,0.1982000023,0.3321999907,0.3783000112,0.3919999897,0.3973999918,0.29800000790000003,0.1937000006,0.3899999857,6.0
0.0289999992,0.0392999984,0.0669,0.0377999991,0.0860999972,0.2921999991,0.3562999964,0.34099999070000003,0.33860000970000004,0.19560000300000002,0.0913999975,0.3720999956,6.0
0.0289999992,0.0342000015,0.0588000007,0.035000000100000005,0.0860999972,0.2921999991,0.3562999964,0.3296000063,0.33860000970000004,0.19560000300000002,0.0913999975,0.3720999956,6.0
0.2903000116,0.2386000007,0.2632000148,0.2583999932,0.28619998690000004,0.39649999140000003,0.4460999966,0.4302999973,0.9023000002,0.33100000020000003,0.2669999897,0.46000000830000004,6.0
0.0236000009,0.034299999500000004,0.060400001700000004,0.035000000100000005,0.0846000016,0.2739000022,0.3350000083,0.38080000880000003,0.3411000073,0.1920000017,0.0966999978,0.3811999857,6.0
0.0236000009,0.0357000008,0.062100000700000005,0.038199998400000004,0.0940999985,0.2962000072,0.3652999997,0.3517999947,0.3411000073,0.20190000530000002,0.1023000032,0.37689998750000003,6.0
0.0289999992,0.0362000018,0.0656000003,0.0346999988,0.0860999972,0.2921999991,0.3562999964,0.3700999916,0.33860000970000004,0.19560000300000002,0.0913999975,0.3720999956,6.0
0.0289999992,0.0362000018,0.0683000013,0.035000000100000005,0.0860999972,0.2921999991,0.3562999964,0.3713999987,0.33860000970000004,0.19560000300000002,0.0913999975,0.3720999956,6.0
0.0252999999,0.0337000005,0.0557999983,0.0419999994,0.0872000009,0.2536000013,0.3167999983,0.2709999979,0.36520001290000004,0.19990000130000002,0.10419999810000001,0.3362999856,6.0
0.10649999980000001,0.0886999965,0.10719999670000001,0.0979999974,0.1450999975,0.271600008,0.3219000101,0.29679998760000004,0.3357999921,0.22599999610000002,0.1666000038,0.3350999951,6.0
0.10649999980000001,0.0856999978,0.1049999967,0.0986000001,0.1450999975,0.271600008,0.3219000101,0.298299998,0.3357999921,0.22599999610000002,0.1666000038,0.3350999951,6.0
0.10649999980000001,0.0922999978,0.11079999800000001,0.1040000021,0.1477999985,0.271299988,0.3249999881,0.2978000045,0.3357999921,0.23180000480000001,0.17530000210000002,0.3398000002,6.0
0.10649999980000001,0.0899000019,0.1121999994,0.1077999994,0.1450999975,0.271600008,0.3219000101,0.29010000820000004,0.3357999921,0.22599999610000002,0.1666000038,0.3350999951,6.0
0.0252999999,0.0305000003,0.053199999000000005,0.0318999998,0.0838999972,0.2872999907,0.36259999870000004,0.3621000051,0.36520001290000004,0.19660000500000002,0.10080000010000001,0.3804999888,6.0
0.2903000116,0.30939999220000003,0.2890000045,0.25880000000000003,0.3215000033,0.4266000092,0.46439999340000004,0.4663999975,0.9023000002,0.35559999940000003,0.3012999892,0.4771000147,6.0
0.2903000116,0.3124000132,0.3001999855,0.26780000330000003,0.3215000033,0.4266000092,0.46439999340000004,0.4740000069,0.9023000002,0.35559999940000003,0.3012999892,0.4771000147,6.0
0.3154999912,0.3215999901,0.3104000092,0.2766000032,0.3415000141,0.43939998750000003,0.4726999998,0.47799998520000003,1.0838999748,0.3657999933,0.3052999973,0.4830000103,6.0
0.3154999912,0.3251999915,0.3145999908,0.29539999370000003,0.35069999100000004,0.44339999560000004,0.4688999951,0.4751999974,1.0838999748,0.3680999875,0.3061000109,0.4751999974,6.0
0.2903000116,0.2666000128,0.28279998900000003,0.2524000108,0.3086000085,0.4158000052,0.45469999310000003,0.4542999864,0.9023000002,0.3468999863,0.2946999967,0.4691999853,6.0
0.2903000116,0.2939999998,0.2919999957,0.2536000013,0.3086000085,0.4158000052,0.45469999310000003,0.467200011,0.9023000002,0.3468999863,0.2946999967,0.4691999853,6.0
